Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,M&M,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2011-02-01,139.45,2487.9,1242.65,1246.1,414.0,561.4,317.1,580.5,376.15,329.0,308.3,1609.35,1004.15,462.25,2258.25,484.55,633.25,2039.6,1610.35,229.9,269.65,994.8,218.65,3089.2,324.8,159.6,899.35,376.75,1578.5,1242.4,705.8,3240.85,185.25,1176.75,95.65,895.5,2594.05,1636.55,433.1,1069.05,631.75,1150.15,634.25,3597.2,996.1,136.6,323.25,429.35,111.9
2011-02-02,136.5,2485.45,1225.05,1214.3,405.05,544.4,322.8,593.65,366.15,325.5,312.5,1613.4,1074.8,461.15,2240.0,498.2,617.45,2019.9,1522.8,234.8,274.6,1011.4,223.3,3089.25,325.85,159.0,929.95,372.4,1573.5,1217.05,700.55,3256.95,180.25,1181.6,95.55,921.3,2573.75,1604.75,436.6,1114.25,626.25,1182.45,641.05,3536.0,999.85,134.55,317.75,437.85,112.3
2011-02-03,138.35,2471.6,1256.35,1209.55,408.55,599.6,339.8,595.6,369.35,329.4,317.35,1600.35,1081.75,463.9,2294.0,491.1,624.3,2060.95,1563.75,246.05,278.95,1027.0,224.15,3117.6,320.5,159.45,926.3,378.55,1630.6,1218.2,705.65,3251.2,182.3,1195.4,98.65,943.9,2651.75,1566.2,437.3,1156.8,638.1,1183.7,650.15,3597.75,1005.3,142.35,325.55,442.0,114.9
2011-02-04,134.95,2486.25,1222.6,1226.8,410.3,590.65,332.5,588.45,362.8,324.3,308.15,1580.9,1069.05,453.05,2298.65,480.35,604.15,2017.75,1537.2,236.55,272.95,996.0,220.45,3047.9,319.0,153.0,896.15,359.75,1570.05,1182.95,669.5,3247.3,176.95,1191.7,97.3,920.0,2645.8,1608.35,416.55,1150.85,635.9,1148.8,634.7,3513.35,1006.85,140.75,318.7,436.7,114.9
2011-02-07,134.8,2501.55,1228.55,1217.8,415.05,595.1,333.85,594.9,356.8,314.55,304.65,1565.15,1079.6,445.15,2301.55,477.7,590.65,2038.85,1583.2,232.25,274.35,978.75,222.65,3087.45,322.4,157.1,898.1,359.8,1539.25,1189.75,669.2,3326.0,179.6,1194.55,97.8,929.05,2663.45,1615.6,410.1,1146.35,640.4,1131.15,629.5,3448.0,993.35,140.45,319.4,426.9,115.25
2011-02-08,131.7,2479.6,1190.7,1239.2,415.3,589.0,333.3,599.4,359.05,316.8,301.4,1534.6,1076.95,441.55,2306.0,465.45,589.15,2002.85,1506.95,233.85,273.35,951.55,219.15,3096.6,321.9,156.1,822.6,337.95,1506.9,1176.8,627.7,3266.8,174.15,282.05,95.7,915.25,2638.2,1603.85,396.95,1112.25,619.7,1125.1,616.0,3232.35,953.4,136.1,318.1,425.75,115.05
2011-02-09,129.0,2475.2,1160.65,1204.15,409.8,590.25,332.15,584.95,355.55,311.6,298.7,1518.45,1060.85,446.3,2252.15,462.7,608.3,2022.3,1440.55,219.35,276.4,957.05,209.65,3130.7,315.7,153.9,782.35,355.95,1481.85,1154.0,655.2,3200.85,171.35,274.3,95.9,914.3,2581.0,1538.5,410.0,1073.6,599.15,1098.3,583.1,3088.0,897.25,131.35,297.55,424.1,115.0
2011-02-10,129.7,2483.75,1165.55,1209.9,408.85,565.05,322.6,585.55,345.8,310.7,297.65,1491.25,1065.95,452.05,2202.55,469.75,595.85,2015.85,1449.3,215.75,272.65,959.85,216.0,3053.2,311.55,156.15,833.7,363.0,1491.7,1160.0,652.6,3215.65,170.4,273.6,95.4,899.65,2494.1,1520.3,417.15,1102.5,600.55,1090.75,561.45,3084.55,917.3,132.0,294.55,417.95,113.7
2011-02-11,138.55,2498.55,1221.7,1255.9,417.15,600.1,318.9,582.95,349.45,311.15,304.6,1497.25,1068.95,445.85,2227.1,469.5,623.15,2059.3,1469.5,210.95,269.15,1000.55,212.2,3040.85,314.45,155.1,860.1,378.1,1556.1,1181.35,665.2,3218.05,176.85,277.05,96.4,909.95,2592.6,1588.1,418.25,1142.7,595.3,1089.6,571.7,3111.45,914.8,134.95,293.95,420.25,113.2
2011-02-14,142.7,2600.0,1270.05,1298.5,427.4,614.05,327.35,603.65,362.55,313.0,302.8,1541.15,1087.25,456.0,2318.3,482.25,642.8,2105.45,1527.1,219.3,273.15,1034.25,219.55,3104.55,328.15,157.5,887.9,398.15,1660.15,1224.1,680.1,3380.95,178.1,279.45,98.55,914.8,2698.2,1629.75,425.8,1209.25,620.25,1112.3,634.65,3179.5,936.4,139.0,307.8,424.4,116.25
2011-02-15,141.65,2587.9,1274.8,1328.1,415.85,611.6,329.15,603.9,362.9,309.85,302.45,1538.6,1095.0,457.55,2308.55,483.0,646.6,2107.0,1517.0,212.4,273.15,1054.2,223.75,3106.55,332.85,157.1,898.15,411.35,1624.75,1236.7,668.05,3392.15,180.9,282.55,98.75,941.7,2736.8,1640.8,423.85,1237.35,616.6,1097.7,635.7,3212.75,946.0,143.3,308.65,425.45,116.95
2011-02-16,143.35,2564.45,1296.8,1332.1,428.95,600.55,328.4,603.5,362.4,305.8,301.1,1511.2,1090.45,458.55,2316.95,473.75,626.9,2094.85,1492.8,211.65,275.9,1050.6,224.15,3103.0,331.55,156.9,897.85,409.4,1654.5,1227.95,655.8,3391.05,181.6,279.65,98.6,944.15,2751.05,1647.9,417.3,1238.45,641.4,1096.5,641.15,3261.7,938.45,144.85,308.5,437.15,117.95
2011-02-17,147.8,2594.8,1317.5,1351.25,431.0,615.45,339.85,615.4,361.75,305.2,305.05,1525.85,1062.6,452.95,2332.75,467.45,650.05,2185.6,1498.1,211.4,273.95,1057.0,229.9,3113.35,328.65,158.45,921.75,411.85,1695.45,1228.05,669.55,3442.1,180.85,277.85,98.6,953.95,2780.55,1709.6,424.45,1248.6,655.1,1109.2,666.8,3294.3,939.85,143.7,311.15,432.05,118.75
2011-02-18,144.3,2599.1,1296.8,1339.1,430.5,630.2,331.35,591.75,368.1,307.25,302.35,1537.35,1048.55,442.85,2292.85,457.6,643.85,2176.1,1464.9,209.6,279.4,1026.2,226.55,3100.3,323.0,155.75,883.35,408.5,1639.15,1228.7,649.6,3450.55,179.05,268.4,98.1,935.55,2761.05,1719.7,426.1,1205.55,638.35,1089.7,660.3,3220.95,946.1,136.05,311.4,432.7,119.35
2011-02-21,143.65,2570.8,1306.95,1335.75,426.05,633.6,330.7,589.5,360.05,306.2,301.85,1537.25,1047.9,448.9,2326.7,465.1,648.1,2201.7,1438.85,212.7,280.3,1037.65,229.55,3165.25,317.6,158.2,920.3,412.15,1652.35,1207.35,651.0,3462.95,176.65,276.05,98.95,956.35,2791.85,1716.75,430.4,1161.75,637.45,1138.6,677.4,3368.75,961.25,138.55,308.75,451.05,119.35
2011-02-22,140.2,2510.1,1264.65,1329.8,425.4,648.75,330.5,570.25,359.4,305.2,301.35,1550.75,1051.05,442.2,2324.95,460.0,641.1,2138.45,1390.55,212.2,280.3,1027.1,234.05,3141.85,305.05,156.7,901.5,408.8,1605.85,1181.1,639.75,3454.9,175.85,271.95,98.45,984.85,2727.3,1720.8,416.45,1136.85,624.35,1138.75,683.65,3475.95,956.35,136.65,300.95,444.8,117.7
2011-02-23,143.9,2478.05,1255.0,1307.2,448.15,619.55,328.2,562.75,358.1,303.15,300.65,1578.05,1060.7,443.45,2274.95,459.65,647.0,2114.1,1472.3,212.4,280.1,1006.1,229.6,3078.8,303.5,155.6,891.7,407.95,1600.95,1192.5,640.6,3479.75,172.9,271.55,99.6,995.65,2617.65,1736.75,416.2,1143.9,627.0,1125.55,683.45,3436.25,968.9,131.65,297.3,436.8,117.25
2011-02-24,146.3,2411.35,1190.35,1264.3,429.6,604.9,324.4,539.65,355.65,298.7,299.3,1500.1,1029.1,437.75,2242.85,440.9,616.8,2059.1,1494.75,205.3,280.1,951.35,223.7,3008.8,294.5,150.65,866.4,402.05,1516.4,1174.55,616.0,3448.0,170.95,264.95,98.25,964.2,2528.65,1715.3,406.85,1054.4,602.65,1111.8,654.8,3271.0,967.15,126.3,281.45,427.15,115.65
2011-02-25,148.2,2406.5,1232.5,1282.25,426.45,580.35,329.75,539.1,346.6,301.65,292.65,1527.4,1037.75,437.5,2248.9,445.9,623.6,2042.15,1500.55,200.05,280.3,986.25,215.6,3007.3,293.05,156.3,864.3,404.0,1513.95,1168.65,595.2,3540.3,169.85,262.1,99.2,966.25,2582.65,1710.6,417.55,1110.7,606.85,1110.05,641.65,3343.35,959.2,130.05,282.5,433.05,117.6
2011-02-28,138.0,2400.7,1218.55,1269.15,432.8,614.7,331.3,553.45,336.35,299.65,327.7,1546.0,1059.15,426.55,2255.15,442.45,629.2,2052.25,1465.2,201.35,282.0,970.85,219.15,2997.1,298.95,169.0,870.3,405.05,1527.95,1208.2,615.75,3548.7,169.85,270.35,98.95,964.25,2630.45,1728.85,423.5,1082.75,607.15,1110.25,645.25,3327.85,930.8,136.05,261.2,438.2,118.75
2011-03-01,138.95,2532.8,1288.8,1335.5,441.85,617.7,337.6,584.35,343.1,305.9,338.6,1582.25,1096.85,444.95,2293.5,468.75,650.75,2139.0,1491.85,212.45,287.45,1026.2,232.7,3082.4,310.9,173.6,944.2,414.4,1611.25,1290.75,664.3,3572.7,181.35,274.0,99.5,988.85,2705.35,1728.35,446.2,1141.85,634.45,1124.5,675.95,3402.3,955.85,140.5,270.55,443.45,120.8
2011-03-03,135.6,2537.95,1309.8,1350.1,530.25,617.35,330.15,570.8,346.5,305.8,329.05,1579.35,1103.4,455.25,2283.6,460.45,672.1,2193.15,1506.4,210.0,290.8,1019.55,232.35,3026.1,312.35,173.55,960.2,414.85,1664.75,1322.25,671.85,3578.65,178.05,269.85,99.3,977.4,2682.5,1719.1,430.4,1176.5,624.4,1150.2,685.5,3452.85,973.95,141.8,274.2,444.3,122.0
2011-03-04,132.8,2508.25,1328.3,1376.9,547.05,636.35,326.95,580.0,344.45,304.15,324.25,1571.9,1068.1,455.3,2300.2,462.85,681.5,2218.25,1536.8,210.05,287.9,1016.35,238.8,3062.2,314.6,172.4,952.95,419.2,1610.8,1312.05,676.15,3670.3,179.15,268.85,99.0,982.2,2704.65,1716.95,432.35,1175.75,618.2,1135.55,685.25,3445.4,1009.75,142.15,276.05,441.4,123.8
2011-03-07,131.5,2505.2,1283.4,1365.45,515.2,626.35,324.45,556.6,345.75,305.3,341.0,1614.6,1058.65,443.85,2300.65,451.9,667.0,2173.15,1532.8,210.0,281.35,1010.15,241.5,3042.7,307.05,172.65,919.65,416.25,1570.05,1260.85,661.75,3748.75,180.55,263.85,98.05,977.05,2624.15,1723.6,416.6,1127.95,602.75,1108.25,678.6,3398.9,1008.7,135.5,271.55,447.25,126.0
2011-03-08,132.7,2500.1,1311.5,1390.6,541.0,632.0,334.85,561.8,347.9,307.4,337.25,1602.55,1049.3,441.0,2293.45,464.0,675.15,2206.5,1515.05,211.95,281.75,1020.6,248.4,3116.3,309.9,171.95,936.85,423.2,1565.15,1256.15,664.7,3804.7,180.15,272.25,97.95,984.95,2642.25,1741.45,424.0,1162.15,616.0,1117.7,743.05,3459.7,1025.05,136.1,277.45,449.0,126.2
2011-03-09,131.05,2501.0,1300.95,1417.05,578.55,645.55,332.5,551.5,349.85,301.5,339.55,1619.45,1033.3,441.15,2312.45,464.5,672.7,2206.05,1537.7,213.0,279.7,1035.25,244.5,3095.5,307.8,171.75,967.05,431.75,1570.45,1266.0,669.1,3964.65,177.75,271.3,98.05,993.85,2627.35,1746.75,415.55,1163.3,612.95,1126.7,733.95,3492.95,1020.0,135.55,280.45,450.95,126.1
2011-03-10,133.8,2500.05,1285.05,1401.3,564.05,663.4,329.5,543.35,350.8,299.9,334.3,1590.35,1034.45,441.85,2322.2,456.95,666.8,2208.4,1536.3,209.3,276.65,1014.55,243.35,3090.25,304.45,171.3,937.75,427.0,1554.2,1271.4,669.85,3938.25,175.8,276.05,98.4,984.75,2589.75,1763.5,417.3,1165.0,596.55,1108.55,728.3,3473.75,1017.65,136.6,274.7,454.8,122.75
2011-03-11,131.6,2529.65,1265.7,1374.15,550.15,659.55,322.55,545.85,355.55,295.25,329.95,1586.55,1043.45,442.4,2352.1,454.9,660.4,2186.35,1530.15,205.75,277.35,1006.9,240.3,3053.9,305.35,171.35,902.35,420.25,1541.6,1250.85,656.3,3870.2,174.65,281.75,98.05,992.05,2565.15,1774.95,420.55,1162.6,581.3,1077.05,730.4,3452.5,1014.75,131.45,270.05,449.3,119.75
2011-03-14,133.25,2528.15,1290.35,1383.3,558.65,664.35,321.75,570.45,355.75,300.1,333.8,1597.4,1079.75,462.65,2380.45,464.6,671.45,2214.75,1531.1,209.1,278.1,1019.1,245.1,3100.8,309.85,173.45,928.05,426.1,1562.15,1257.0,661.45,3859.8,177.95,280.7,98.8,1018.35,2602.05,1777.3,425.55,1175.8,601.1,1097.55,738.2,3494.85,1030.4,132.95,271.85,456.25,120.1
2011-03-15,130.8,2531.2,1282.95,1365.95,522.05,646.15,314.15,570.7,359.05,297.65,338.45,1540.25,1096.9,457.75,2381.5,455.5,663.1,2184.65,1524.0,204.2,274.75,996.6,244.5,3030.15,302.85,170.1,909.05,416.45,1524.0,1214.15,644.4,3783.55,174.9,271.15,97.75,1037.25,2562.5,1762.1,427.65,1142.1,593.3,1089.8,734.85,3459.65,1019.5,126.9,261.6,442.4,119.85
2011-03-16,131.35,2553.2,1318.6,1372.35,540.4,646.7,320.45,576.55,360.35,296.0,343.9,1570.6,1140.35,456.75,2436.2,464.2,659.85,2183.75,1516.4,203.15,271.35,1027.45,247.6,3030.9,310.7,171.2,905.6,423.8,1542.75,1219.25,660.0,3694.7,177.55,271.8,98.6,1047.1,2643.95,1809.9,440.1,1166.5,599.55,1114.85,739.1,3541.4,1027.15,131.35,263.4,445.4,120.0
2011-03-17,133.65,2579.2,1291.1,1358.95,527.9,648.15,317.85,573.95,359.9,298.15,342.95,1526.65,1147.65,452.35,2438.0,457.85,637.0,2181.5,1510.15,197.7,270.7,1011.85,245.15,2978.7,306.2,168.05,889.85,427.1,1523.15,1165.1,656.2,3564.4,175.55,272.35,98.35,1030.85,2617.5,1858.4,435.3,1139.95,592.7,1098.0,732.75,3563.85,1023.6,135.6,260.1,443.45,119.95
2011-03-18,133.95,2546.3,1269.2,1358.35,513.7,632.9,318.65,558.85,355.4,293.05,344.4,1493.75,1159.3,447.9,2435.05,450.3,620.3,2149.3,1473.5,196.8,269.0,1002.55,243.25,2941.1,303.5,167.95,894.75,422.65,1516.2,1156.2,631.1,3532.25,174.25,270.15,97.95,993.0,2590.25,1874.85,434.7,1117.45,597.15,1082.75,704.85,3461.95,1036.75,136.0,259.75,439.9,118.9
2011-03-21,131.55,2523.65,1279.35,1355.5,504.3,629.25,316.9,563.85,352.75,287.75,347.15,1510.1,1180.1,450.45,2434.95,450.95,626.45,2154.45,1434.25,190.7,266.15,1003.6,244.6,2922.3,300.85,167.9,874.3,420.75,1506.3,1128.2,641.1,3594.45,172.95,269.95,97.4,990.3,2582.6,1864.3,444.5,1121.2,601.45,1070.8,709.45,3427.05,1017.2,137.4,259.0,433.9,119.35
2011-03-22,131.3,2509.8,1295.9,1362.0,528.95,631.55,326.6,565.7,350.65,291.6,360.0,1533.5,1213.8,453.6,2451.95,452.05,637.8,2151.6,1441.4,191.85,267.7,1004.15,244.5,2943.05,298.95,170.05,877.8,421.1,1520.95,1171.95,654.1,3588.8,174.35,271.5,97.35,999.65,2620.55,1858.15,450.6,1136.1,604.8,1069.5,710.65,3457.2,1022.05,140.35,263.15,434.4,121.35
2011-03-23,131.3,2545.75,1315.4,1359.95,532.15,642.15,330.6,572.3,349.35,303.95,353.9,1556.85,1224.95,466.5,2460.1,454.45,640.2,2164.2,1450.35,196.35,269.65,1040.9,253.8,2993.35,302.15,171.95,902.4,432.7,1530.65,1175.95,646.1,3629.8,175.1,272.65,97.45,1013.25,2642.65,1901.65,456.25,1136.9,610.4,1064.35,710.7,3461.3,1021.55,142.05,275.0,436.6,119.9
2011-03-24,132.65,2502.85,1319.45,1354.45,518.65,638.65,333.25,577.25,350.8,305.95,358.3,1542.1,1241.85,459.15,2434.75,460.4,644.1,2192.8,1475.6,204.8,269.1,1053.1,257.7,3002.8,305.05,173.0,898.85,446.2,1549.75,1167.15,665.5,3655.45,175.9,272.95,97.95,1010.3,2650.75,1907.3,455.1,1157.3,609.75,1093.4,735.7,3494.35,1032.85,141.15,273.75,439.65,119.45
2011-03-25,137.95,2529.25,1364.95,1381.2,517.9,647.8,339.7,592.4,354.4,307.6,358.1,1548.15,1255.0,458.6,2479.1,471.25,663.7,2265.05,1491.25,206.65,271.3,1091.1,262.25,3163.05,311.05,177.45,907.2,453.35,1598.4,1182.3,673.45,3689.1,182.9,275.9,98.15,1026.6,2710.85,1874.3,458.0,1183.85,615.45,1119.65,736.65,3512.6,1050.45,145.75,279.0,455.9,123.85
2011-03-28,137.95,2527.4,1384.25,1402.6,516.6,665.05,347.8,588.6,360.1,308.1,350.95,1549.85,1254.7,450.75,2473.1,476.85,667.9,2296.75,1500.75,205.7,276.7,1100.8,264.7,3139.55,315.6,178.7,908.95,452.55,1638.35,1201.7,677.95,3697.35,185.2,279.2,99.1,1025.7,2749.25,1871.8,442.75,1224.0,613.4,1119.9,724.95,3547.15,1069.65,146.8,275.05,461.9,124.45
2011-03-29,136.5,2515.85,1422.15,1406.9,515.75,693.75,360.6,612.45,354.85,314.0,346.25,1598.4,1295.85,453.85,2440.15,480.0,683.05,2305.15,1544.6,207.9,277.7,1099.5,266.85,3173.35,324.05,179.25,914.65,456.2,1646.9,1237.95,686.35,3682.05,188.45,283.85,99.8,1022.75,2767.9,1947.8,442.7,1239.45,612.9,1138.7,681.45,3589.85,1088.9,149.3,286.85,463.5,124.15
2011-03-30,136.45,2536.2,1426.45,1420.95,516.25,708.5,359.4,613.55,366.0,327.85,341.4,1634.4,1344.45,459.15,2457.7,476.3,698.45,2341.5,1557.55,205.25,278.05,1109.1,276.2,3170.9,339.3,177.6,917.9,459.1,1656.65,1269.0,709.95,3668.6,188.85,282.4,101.0,1032.5,2856.1,2015.4,444.85,1249.0,615.8,1151.95,676.95,3845.3,1125.7,151.75,288.1,472.85,124.7
2011-03-31,136.65,2525.8,1403.85,1463.25,524.3,699.85,357.4,611.85,372.5,321.65,346.5,1639.05,1344.3,464.0,2456.9,477.95,701.2,2345.85,1589.45,209.15,287.1,1116.2,263.6,3241.3,332.85,182.1,916.3,457.85,1651.9,1262.15,700.35,3696.55,193.1,291.3,101.9,1049.1,2765.3,2070.05,442.5,1248.35,622.25,1183.9,676.15,3811.45,1131.5,149.45,291.35,480.2,123.6
2011-04-01,141.15,2520.55,1407.75,1458.95,523.7,699.4,355.3,605.9,372.1,319.85,346.9,1617.9,1336.5,463.55,2530.9,467.15,708.2,2333.75,1602.75,214.25,283.95,1102.9,265.55,3218.15,332.85,182.5,949.6,451.0,1647.05,1271.1,711.05,3679.6,188.85,293.05,104.85,1036.4,2719.55,2040.1,445.3,1241.8,626.6,1180.15,693.55,3858.3,1111.25,150.15,298.3,476.05,125.05
2011-04-04,148.2,2529.65,1432.1,1456.95,527.2,721.45,359.35,598.2,371.75,316.15,355.95,1629.15,1326.2,457.1,2584.4,485.2,705.55,2400.8,1617.9,215.9,279.65,1119.2,272.1,3283.15,327.95,184.85,966.1,461.15,1689.3,1300.35,744.0,3682.05,189.5,297.9,105.9,1050.65,2763.3,2004.35,450.0,1254.2,631.15,1213.2,701.7,3859.1,1119.6,150.5,294.15,481.0,125.75
2011-04-05,156.85,2566.8,1424.75,1438.15,524.75,710.6,360.25,595.3,365.8,321.2,358.75,1639.35,1287.1,461.8,2559.5,486.8,698.35,2395.75,1643.25,215.45,275.35,1111.25,271.8,3283.25,324.9,184.2,992.3,456.1,1667.5,1310.85,733.45,3685.0,188.05,296.5,105.2,1047.65,2796.25,1995.0,449.35,1280.35,635.2,1239.85,717.95,3955.4,1133.75,151.75,314.75,481.0,127.15
2011-04-06,153.65,2549.7,1428.95,1451.6,522.05,718.05,353.3,603.0,366.05,319.95,366.45,1640.3,1256.65,475.0,2548.65,491.7,698.9,2375.95,1682.3,212.4,277.2,1100.5,270.35,3275.15,326.45,182.95,996.95,450.5,1655.55,1297.5,726.65,3702.05,191.8,298.1,105.05,1044.85,2797.35,1964.7,443.9,1298.7,634.4,1221.85,735.7,4034.05,1118.15,151.3,325.75,465.95,127.45
2011-04-07,155.75,2551.7,1445.75,1440.25,528.8,716.95,357.0,613.8,366.95,320.45,359.65,1628.75,1260.6,473.15,2522.1,497.85,715.7,2354.75,1694.85,216.05,276.0,1104.0,274.15,3245.9,335.65,182.55,1001.15,445.55,1669.5,1278.25,733.3,3709.15,186.15,291.6,104.95,1041.9,2812.9,1954.4,441.25,1290.9,638.35,1199.2,750.3,3991.65,1100.6,154.6,315.8,472.45,125.2
2011-04-08,154.4,2560.35,1449.7,1416.95,530.9,720.9,361.9,602.1,376.05,318.05,355.25,1629.95,1267.8,471.15,2537.7,484.75,710.65,2352.4,1663.45,209.0,277.05,1098.3,271.9,3227.3,334.2,183.75,978.95,442.15,1678.45,1253.85,729.3,3707.6,183.75,287.45,104.9,1023.9,2778.25,1951.65,441.65,1253.3,629.85,1196.0,742.25,3912.6,1091.8,151.25,313.15,465.55,122.9
2011-04-11,146.05,2566.5,1409.85,1382.1,530.05,715.35,362.45,587.5,378.4,319.45,357.6,1614.15,1268.65,464.2,2533.75,491.3,690.15,2296.05,1638.3,207.4,273.65,1100.6,274.3,3241.6,325.25,185.0,956.85,442.7,1668.1,1237.6,710.0,3710.55,183.8,282.9,104.25,1005.3,2784.2,1954.65,450.4,1219.55,624.95,1178.4,729.6,3796.55,1079.5,150.05,319.4,460.0,127.25
2011-04-13,147.25,2617.75,1438.3,1398.75,525.45,719.4,367.45,601.2,385.7,324.25,353.9,1636.05,1274.75,475.1,2556.0,497.3,718.0,2368.95,1735.15,209.65,281.6,1126.85,279.9,3306.2,332.35,190.1,961.8,455.9,1717.8,1278.15,729.0,3737.8,187.8,289.0,105.25,1021.8,2819.0,1972.25,447.05,1248.85,636.4,1210.1,734.1,3885.65,1086.45,152.15,321.2,472.4,126.15
2011-04-15,146.05,2620.85,1429.9,1419.65,516.55,715.9,372.4,599.4,389.25,321.65,357.45,1654.25,1263.1,469.3,2521.9,482.7,706.7,2363.1,1831.75,210.2,275.05,1101.7,279.95,2989.5,329.6,191.5,958.25,451.95,1727.65,1257.2,724.45,3721.5,185.4,286.05,105.05,1020.95,2808.15,1972.85,439.75,1235.85,630.6,1191.4,732.3,3895.45,1070.55,153.5,316.1,449.8,124.6
2011-04-18,150.1,2581.65,1389.8,1437.8,516.4,700.0,368.3,589.15,377.1,316.6,352.7,1646.8,1241.35,463.85,2471.0,463.05,692.1,2311.8,1863.85,203.65,281.15,1084.1,274.55,2906.1,322.15,190.2,935.5,449.75,1678.15,1262.35,722.15,3724.55,185.3,287.4,104.2,1009.15,2751.55,1935.2,434.65,1205.85,612.1,1144.6,705.6,3900.5,1045.7,153.8,305.15,445.4,125.2
2011-04-19,146.9,2569.15,1409.35,1452.55,533.45,704.4,376.45,605.1,374.0,317.8,349.6,1625.2,1241.9,472.6,2400.5,476.55,694.6,2347.5,1766.85,205.0,277.05,1090.05,275.85,2887.35,331.95,187.5,936.0,442.6,1704.15,1254.7,726.0,3729.6,183.8,289.55,103.45,1011.65,2733.35,1947.05,441.65,1201.3,609.4,1164.7,708.9,3934.95,1032.5,157.0,307.15,449.55,134.8
2011-04-20,147.85,2568.8,1448.0,1474.4,546.0,708.4,380.55,617.65,380.6,322.05,366.55,1676.6,1268.55,478.8,2416.65,522.85,715.0,2371.95,1742.6,214.35,284.1,1112.35,279.0,2907.3,333.85,190.6,970.15,460.35,1706.15,1265.0,763.25,3749.6,186.95,295.2,104.25,1025.9,2795.15,2020.35,445.9,1251.75,624.5,1218.7,723.8,4057.5,1019.35,160.25,308.45,463.65,134.0
2011-04-21,147.15,2591.3,1447.55,1465.0,537.95,711.25,376.25,619.75,381.45,321.5,362.3,1656.8,1256.4,474.1,2422.8,519.0,732.2,2410.65,1787.2,220.8,288.75,1118.5,274.9,2910.0,331.35,190.15,974.1,461.5,1707.25,1307.0,764.65,3827.6,187.1,304.2,104.6,1040.6,2861.15,2029.45,446.3,1243.75,630.05,1192.1,719.4,4025.0,1011.65,160.8,321.9,463.15,133.4
2011-04-25,146.8,2662.1,1377.3,1477.7,540.45,705.75,375.45,618.45,379.9,319.75,364.15,1655.85,1241.3,479.45,2464.1,515.1,731.05,2391.0,1773.6,219.2,288.65,1112.65,275.5,2941.3,332.75,190.25,979.2,469.65,1723.3,1326.45,767.85,3916.25,186.55,303.4,104.55,1009.35,2918.8,1993.15,446.0,1242.55,626.7,1197.85,718.05,4116.0,1035.8,162.25,326.7,466.2,132.0
2011-04-26,144.9,2655.9,1356.35,1485.6,536.95,704.5,381.6,630.0,380.4,317.7,364.45,1679.9,1239.5,482.7,2502.5,516.5,722.85,2359.85,1771.35,223.0,283.6,1121.45,270.65,2942.35,332.1,191.65,998.2,464.05,1713.35,1302.6,756.65,3894.6,186.15,303.85,104.3,1001.15,2933.75,2022.0,447.1,1261.3,627.4,1189.0,725.05,4098.5,1058.75,160.65,323.3,464.7,131.0
2011-04-27,142.25,2667.85,1343.85,1474.45,540.0,708.0,385.15,631.45,378.2,319.35,370.85,1666.35,1255.4,475.9,2471.95,516.05,722.1,2353.25,1742.4,220.05,283.5,1106.85,266.1,2953.15,338.75,193.65,982.15,458.0,1687.35,1316.8,770.4,3945.35,185.45,311.4,104.35,986.1,2910.45,2033.35,442.55,1249.5,620.05,1180.6,718.35,4124.25,1060.15,161.7,320.1,451.1,131.95
2011-04-28,144.6,2690.85,1333.7,1477.7,548.25,708.6,386.75,634.65,379.75,308.9,376.7,1679.35,1253.95,475.25,2446.65,512.3,717.35,2337.75,1695.45,219.05,279.3,1117.5,267.0,2929.15,338.35,191.85,955.65,441.25,1660.15,1301.25,770.25,3925.5,183.7,317.75,104.05,972.4,2855.75,2057.95,450.35,1232.3,613.45,1158.65,688.55,4118.2,1065.65,159.9,319.35,446.6,135.15
2011-04-29,144.45,2774.6,1286.6,1474.0,528.5,699.5,380.05,629.55,369.3,309.5,380.55,1663.9,1247.45,475.45,2452.45,521.2,706.8,2295.55,1710.0,216.05,285.2,1114.45,259.8,2906.25,339.85,192.35,948.15,430.1,1595.55,1317.65,756.4,3992.9,182.3,307.8,104.55,983.75,2804.6,2010.1,465.75,1236.85,616.5,1165.65,686.4,4029.6,1089.15,151.3,313.9,450.3,134.75
2011-05-02,143.85,2743.1,1276.45,1440.55,521.6,691.2,383.7,633.4,364.8,314.9,379.7,1692.75,1214.75,460.95,2470.6,520.5,699.4,2290.15,1689.25,213.35,281.05,1098.3,253.8,2922.55,343.3,191.15,931.5,413.1,1604.7,1291.6,741.65,3950.35,181.05,303.4,106.4,964.75,2692.7,1964.5,465.3,1225.35,614.65,1158.45,687.3,3917.8,1064.05,151.6,314.25,447.6,136.55
